Unnamed: 0,title,link,images,listing_type,bedroom,bathrooms,location,town,price,pricepermonth,views,reactions
21,"1 bedroom room for rent  |  Ngeme, Limbe, Cameroon",https://digitalrenter.com/en/single%20room/Ngeme/Limbe/single-room-to-let-3959?locale=en,"['https://digitalrenter.s3.amazonaws.com/listings/76f9421678340a850d3f844b2fe6049e.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/8d6b706157b1c1a910fc1ee6b2e4561a.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/423371df858d2d5cbd7a8b07d5a462fd.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/290b4097c6446a2302f771f17b763670.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/4c1cda8f7b40ac32d649c09b3b766acd.jpg']",Single Room,1.0,1.0,Ngeme, Limbe,35000.0,per month,35,5
22,"3 bedroom bedrooms apartment for rent  |  Odza, Yaounde, Cameroon",https://digitalrenter.com/en/apartment/Odza/Yaounde/apartment-to-let-3955?locale=en,"['https://digitalrenter.s3.amazonaws.com/listings/a40e0224add15b6e6396752a47d7d19a.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/f5ff6998cee850914c6aea53dca7b801.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/7cf758b2b74fd2c7fb8d1c72aa1b0c50.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/4c4f7f2f283c3cbf60f61ab6acd0e72d.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/0cf3a48832024ab4033f040b08b181d2.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/21165d1cfd0e9366348a90fb186efb88.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/ce91be1e49f7aa5200cc02dc1a4dc554.JPEG']",Apartment,3.0,2.0,Odza, Yaounde,250000.0,per month,250,7
23,"1 bedroom for rent  |  Mile 3, Limbe, Cameroon",https://digitalrenter.com/en/studio/Mile%203/Limbe/studio-to-let-3952?locale=en,"['https://digitalrenter.s3.amazonaws.com/listings/5d231c48b254cc0e0fd0a82503a1f118.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/f00e67aece5ab535fac2bad115cc6c1a.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/d9a91c2ab0752e3c5254feae2b6d1d6e.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/6e2b7cd94f8945c65b3a36184edc9471.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/cdfa805ad86e764f7eb489d783ec30ff.JPEG']",Studio,1.0,1.0,Mile 3, Limbe,100000.0,per month,100,5
24,"1 bedroom room for rent  |  Great soppo, Buea, Cameroon",https://digitalrenter.com/en/single%20room/Great%20soppo/Buea/single-room-to-let-3951?locale=fr,"['https://digitalrenter.s3.amazonaws.com/listings/cc3624bd742265324463bbe4ab393d87.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/69d4735936482f3f38fb3f3be8b7d947.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/8b9b715e4c76cc672d108ae0dc982d19.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/23076fefc2a71ab93f6ab6600b480b2b.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/1a6e52dd5e82d2b60074a0fd94abe72f.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/8ce450b7522b67b7b7cc5b80da5f9963.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/86e3cad8519d3da32d0bb2ac5de2e112.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/ea4c00dbaff403227dc228af1a6a1199.jpg']",Single Room,1.0,1.0,Great soppo, Buea,35000.0,per month,35,8
25,"1 bedroom room for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.com/en/single%20room/Mile%202/Limbe/single-room-to-let-3944?locale=en,"['https://digitalrenter.s3.amazonaws.com/listings/64807654de17e69681494f77176aab9b.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/40f44d8a475965f1bb20d2e414d7dcff.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/dfbb7e48024de4e971eea3736885b32b.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/a8465b5354a6b86904c08aa75c775e12.JPEG']",Single Room,1.0,1.0,Mile 2, Limbe,35000.0,per month,35,4
26,"2 bedroom bedrooms apartment for rent  |  Mile 2,St David's Entrance , Limbe, Cameroon","https://digitalrenter.com/en/apartment/Mile%202,St%20David%27s%20Entrance%20/Limbe/apartment-to-let-3942?locale=en","['https://digitalrenter.s3.amazonaws.com/listings/6178e11c492acbdd2d30cb4b53f77a81.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/845f9898db772272fc6b7503c2f5fcce.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/71d14ee6c657f3faf257715ac09f9b70.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/efb12e2e0d08c53f8d0eb3014413bdee.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/a2bdbde97e90480631c3e3425f40479c.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/494e89103cc45dd00395eefe04335679.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/2f4b4bdebf02d6610953bf4b2e0cbe0f.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/932a3f6ffcbd17b25fcd0e90de9e57a1.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/7b5ea4ebd114d9425b18ce8abdd88461.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/7a27e7c3a730cb6020de62acf30d71cc.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/9b61a0209c985b441132afba2d5027f6.JPEG']",Apartment,2.0,2.0,Mile 2,St David's Entrance ,120000.0,per month,120,11
27,"1 bedroom for rent  |  Beside GHS Limbe, Limbe, Cameroon",https://digitalrenter.com/en/studio/Beside%20GHS%20Limbe/Limbe/studio-to-let-3941?locale=en,"['https://digitalrenter.s3.amazonaws.com/listings/1d3e8f34c7b7d564400e203de95a8146.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/bb132c3cfdfe3adc87322500953a0de7.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/83875cc57f170dcb4840cc48923a44b7.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/a97d1a25ed1ecb18dcc2b19ec9f2db85.JPEG']",Studio,1.0,1.0,Beside GHS Limbe, Limbe,60000.0,per month,60,4
28,"1 bedroom room for rent  |  Mile 2 GHS, Limbe, Cameroon",https://digitalrenter.com/en/single%20room/Mile%202%20GHS/Limbe/single-room-to-let-3940?locale=fr,"['https://digitalrenter.s3.amazonaws.com/listings/9afbe2d9a57c1879fba031acd92d19a7.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/31ea6b538006ad30ed62e35566715d69.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/f310af0a5a731f225f7e39e08461cc9b.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/5c2d39a55aba9c5669250dfe8c330adf.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/7fd9a2d3dabe16d98779cda8b745d0b1.JPEG']",Single Room,1.0,1.0,Mile 2 GHS, Limbe,40000.0,per month,40,5
29,"1 bedroom room for rent  |  Mile 2 GHS, Limbe, Cameroon",https://digitalrenter.com/en/single%20room/Mile%202%20GHS/Limbe/single-room-to-let-3936?locale=fr,"['https://digitalrenter.s3.amazonaws.com/listings/22e35b8de0d96c8680b6a5af636916c9.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/18a8f0bd9655e10e5672de1730b9f435.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/f1dc36f7c903cfef173245153906347c.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/83ea179a619aee951bf4cc670d6aae2d.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/468653e1ce463c06963cf4fb58b3667a.JPEG']",Single Room,1.0,1.0,Mile 2 GHS, Limbe,35000.0,per month,35,5
30,"2 bedroom bedrooms apartment for rent  |  After Savoy Palms, towards red cross Junction, Limbe, Cameroon","https://digitalrenter.com/en/apartment/After%20Savoy%20Palms,%20towards%20red%20cross%20Junction/Limbe/apartment-to-let-3934?locale=en","['https://digitalrenter.s3.amazonaws.com/listings/814bc3389c65e77e4eafa536ef66976e.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/86e991569b80571cd910a5549188083d.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/1e1c7fa711b6d52ffbb1ac190d1eb12f.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/e897951d7107654518ca5824b375252a.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/0891079fb35ae1c401465099d05cd08f.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/4fd8043647e3964a525146e33d72ebf0.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/400e0aa2c162c65b50d448795b956b1d.JPEG']",Apartment,2.0,2.0,After Savoy Palms, towards red cross Junction,130000.0,per month,130,7
31,"2 bedroom bedrooms apartment for rent  |  Opposite GHS LIMBE, Limbe, Cameroon",https://digitalrenter.com/en/apartment/Opposite%20GHS%20LIMBE/Limbe/apartment-to-let-3933?locale=en,"['https://digitalrenter.s3.amazonaws.com/listings/6cab46b93037b39f06e5052e2cb4ea4c.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/1517a64ddc6a7adc1508eaf527aaaeaa.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/3f8548f3fdbd91eb1b3ce186ca7f2748.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/8f2a43dd458aff4d121b1f6aa3259af1.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/96de4c2a5740c973d1c202c073a695d9.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/a9ebda1d1f8f3e070d941ec6e9553391.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/8e878aaa8e93038eae32214c7c82adea.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/db34a004eb2b22a182c8cc6884741347.JPEG']",Apartment,2.0,2.0,Opposite GHS LIMBE, Limbe,80000.0,per month,80,8
32,"1 bedroom for rent  |  Opposite GHS LIMBE, Limbe, Cameroon",https://digitalrenter.com/en/apartment/Opposite%20GHS%20LIMBE/Limbe/apartment-to-let-3932?locale=en,"['https://digitalrenter.s3.amazonaws.com/listings/512953382369e58ba9abcfb45764d589.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/d4f9797f06493505865b473aa08e182c.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/d4cbcc658a1f60eeb0d272115ec86003.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/9e7b5a05775ee77ee6d95e7dace26b13.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/3e7a8dc66493e9c66eabf197ea2d2265.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/b79d148cf9c605071a26188409f019cd.JPEG']",Apartment,1.0,1.0,Opposite GHS LIMBE, Limbe,100000.0,per month,100,6
33,"2 bedroom bedrooms apartment for rent  |  Sokolo, Limbe, Cameroon",https://digitalrenter.com/en/apartment/Sokolo/Limbe/apartment-to-let-3931?locale=en,"['https://digitalrenter.s3.amazonaws.com/listings/170fbc2cc6989ce8e5deec08acc49944.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/4be7c47d8222f8e66193836086e88755.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/ba2ea108246301dece03d7dcfbc123ef.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/160fc1eee9845b3711d10200cb0c6602.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/9a520631537a4cafae8ee2af53090b85.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/18ce74af55a2ae7ec927027b664a05e3.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/85dbb4bf7061be28e53d60aa34680e6e.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/e83966a2a54f679b7131ef3ccfdbe620.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/84a8ca63a7d07866de11e0875c6bcb07.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/71f885f50e4d19ad67fca4b38d67e27e.JPEG']",Apartment,2.0,2.0,Sokolo, Limbe,150000.0,per month,150,10
34,"3 bedroom bedrooms apartment for rent  |  Opposite GHS LIMBE, Limbe, Cameroon",https://digitalrenter.com/en/apartment/Opposite%20GHS%20LIMBE/Limbe/apartment-to-let-3930?locale=en,"['https://digitalrenter.s3.amazonaws.com/listings/c25e12ca4ed300c48dd749d893c73478.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/2f4d4f9f431bdd9d60714e9e78338b3a.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/b73e8aa1c55ef94d739e37906c6c778c.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/8e138319e321f27ef9c1f16917c39ec0.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/a3dbe406d9b9f1a0ec4146a73908f9d6.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/48c94df8a4c8b80296c4de8530cef806.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/9dcc68d255c77bb352e61a715fe4fde6.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/0f6f65f26582d319df360db3e52f56d1.JPEG']",Apartment,3.0,4.0,Opposite GHS LIMBE, Limbe,130000.0,per month,130,8
35,"4 bedroom bedrooms duplex for sale  |  Bonamousadi, Douala, Cameroon",https://digitalrenter.com/en/duplex/Bonamousadi/Douala/duplex-for-sale-3929?locale=en,"['https://digitalrenter.s3.amazonaws.com/listings/6ea554091f2a4e67a5f1dc37c06d9f86.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/c40804e1974863edf23aeeda02940f4a.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/33be8ecd5f55ff77774604788be93ce5.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/542bcab83fb532055886553130723be9.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/016d23ab9ef94210f9f99b9001945ad4.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/e197117a47376f12adb8309c7b9300e8.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/c931b83a2d915a55dc33541090b71ba8.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/c36747a7a297e70d0b3519b896301b48.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/903966fcfe100b156e9d9f00016bb583.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/4b656f564badedabdc7f1e8a3614ca62.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/16be65232b60df2997e4fb9b1df86124.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/16b6fc03fda135f7a433161d6a736cbe.jpg']",Guest house,4.0,3.0,Bonamousadi, Douala,65000000.0,per month,65,12
36,"1 bedroom room for rent  |  Mayor street , Buea, Cameroon",https://digitalrenter.com/en/single%20room/Mayor%20street%20/Buea/single-room-to-let-3928?locale=en,['https://digitalrenter.s3.amazonaws.com/listings/30a0c76f21711b5e4b5f0d86024c29a2.JPEG'],Single Room,1.0,1.0,Mayor street , Buea,35000.0,per month,35,1
37,"4 bedroom bedrooms duplex for sale  |  Baoba - Bonamousadi, Douala, Cameroon",https://digitalrenter.com/en/duplex/Baoba%20-%20Bonamousadi/Douala/duplex-for-sale-3926?locale=en,['https://digitalrenter.com/front/img/house-search.png'],Guest house,4.0,5.0,Baoba - Bonamousadi, Douala,70.0,per month,70,0
38,"1 bedroom room for rent  |  Mayor street , Buea, Cameroon",https://digitalrenter.com/en/single%20room/Mayor%20street%20/Buea/single-room-to-let-3924?locale=en,['https://digitalrenter.s3.amazonaws.com/listings/7d3bea2b25a31e6fba81a7db82d090cb.JPEG'],Single Room,1.0,1.0,Mayor street , Buea,35000.0,per month,35,1
39,"1 bedroom bedroom studio for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3918?locale=en,"['https://digitalrenter.s3.amazonaws.com/listings/397dee4929e6635e79799f4528e24aec.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/9400574efc5c3539547419dc1dfed526.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/8385f7cde7afba17af42854a2e167da8.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/3a7b786553d573a5b121d9b98d3e80f9.JPEG']",Studio,1.0,1.0,Sandpit, Buea,50000.0,per month,50,4
40,"2 bedroom bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3916?locale=en,"['https://digitalrenter.s3.amazonaws.com/listings/537546d8bdd50ae4828a603952264a9f.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/deefc39fe65f34b23fce1e822252e89c.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/3cf5849af2bc377b51ab359ce9cf0d77.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/f834bd7421bbdf98a21334e16e514b5a.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/f54b28f56d1725c1a2de99e70d6ae500.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/81cdbc1216003fa01324768c18b8bc1e.JPEG']",Apartment,2.0,2.0,Sandpit, Buea,80000.0,per month,80,6
41,"1 bedroom bedroom studio for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.com/en/studio/Bonduma/Buea/studio-to-let-3914?locale=en,"['https://digitalrenter.s3.amazonaws.com/listings/32060c84396251d438c472e145ea3b60.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/9ec8f9dca2529f608a4e76a073e9318a.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/47941022f28b7a8d7b886ae5c1741e72.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/92d5239fdab97ef6b84ef56fc30d6184.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/a0a5d54a762c2168269821d22f7cbe4f.JPEG']",Studio,1.0,1.0,Bonduma, Buea,50000.0,per month,50,5
42,"1 bedroom bedroom studio for rent  |  Longstreet, Buea, Cameroon",https://digitalrenter.com/en/studio/Longstreet/Buea/studio-to-let-3913?locale=en,"['https://digitalrenter.s3.amazonaws.com/listings/58ec54bcbdcc378d00367514daff6743.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/b8b0c19eba52de0f9dc290fb9b15e786.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/d2e38adb5a924d8c5c0c69582946f1e7.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/f039290c6f0386a1f18168388cd5b2c8.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/950d059424294a308dce7ac74ecc084d.JPEG']",Studio,1.0,1.0,Longstreet, Buea,55000.0,per month,55,5
43,"2 bedroom bedrooms apartment for rent  |  Behind GHS , Limbe, Cameroon",https://digitalrenter.com/en/apartment/Behind%20GHS%20/Limbe/apartment-to-let-3911?locale=en,"['https://digitalrenter.s3.amazonaws.com/listings/81cebf8e6ae46adf95d65534151a63fb.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/531b3287162eac2c225b10a8b67aeecf.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/98c68f708753a503c48c2c3dcfffa99b.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/89fe8b99b94842da45d0d5b8bea774b2.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/a283f14698e984238044263277f46063.jpg']",Apartment,2.0,1.0,Behind GHS , Limbe,70000.0,per month,70,5
44,"1 bedroom bedroom store for rent  |  Bakweri Town, Buea, Cameroon",https://digitalrenter.com/en/store/Bakweri%20Town/Buea/store-to-let-3908?locale=en,"['https://digitalrenter.s3.amazonaws.com/listings/35f23f8682c98099ec2f1fe055abcaa7.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/58a334ce4460fb547f6480535e63d349.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/abc1b35968006606aa52b66e7cdd6ebd.jpg', 'https://digitalrenter.s3.amazonaws.com/listings/cd27874fbfb170190ea8e686343ed111.jpg']",Store,1.0,0.0,Bakweri Town, Buea,450000.0,per year,450,4
45,"1 bedroom for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3907?locale=en,"['https://digitalrenter.s3.amazonaws.com/listings/48bb98486bfb1c640f529a5681b1c75f.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/939b758c0ac321128a452a989491456f.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/fb5b50aec02209ca7e8dca32af5025be.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/aa4cac7e28e711f8d733be61a8eb3e81.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/2f43a3a6dcedf38b515e2e0b8b70f539.JPEG']",Apartment,1.0,2.0,Sandpit, Buea,100000.0,per month,100,5
46,"2 bedroom bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3906?locale=en,"['https://digitalrenter.s3.amazonaws.com/listings/32c77d11129cd7125f08b098dcd3273d.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/d4b24b453b761cb7c9328755913f2ef0.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/17fcd969241cf674c7340f7dd2acccc6.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/11837e683c4087a74b3aa3d01ac8c0d0.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/cc3596ee787acb4ac694d0fd19ae7701.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/56a65045b6093592daa331ed4ca58825.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/58fd48302aa9721154fb8cd78d68ea5e.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/3e7786ed5bcda672c52ffdcb89ef4b51.JPEG']",Apartment,2.0,2.0,Sandpit, Buea,110000.0,per month,110,8
47,"3 bedroom bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3905?locale=en,"['https://digitalrenter.s3.amazonaws.com/listings/8e9fefafb988aea8abb4ded01730dadc.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/8a45ac31a19a4d8141d4a6959b964d69.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/f5ffbf35d0f0d055b8fd69ea302d1239.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/1d5ae144fd7ea9c4136a8956333ea259.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/03c04dbdb24f93ff9851911d1bfe5795.JPEG', 'https://digitalrenter.s3.amazonaws.com/listings/e93bf1fa0c20edb905225ec345b4c431.JPEG']",Apartment,3.0,2.0,Sandpit, Buea,140000.0,per month,140,6
